year,month,day,dayofweek,main_sum,main_range,main_even_count,main_high_count,stars_sum,stars_even_count,jackpot_val,main_any_days_since_seen_avg,star_any_days_since_seen_avg,N1_lag1,N1_lag2,N1_lag3,N2_lag1,N2_lag2,N2_lag3,N3_lag1,N3_lag2,N3_lag3,N4_lag1,N4_lag2,N4_lag3,N5_lag1,N5_lag2,N5_lag3,E1_lag1,E1_lag2,E1_lag3,E2_lag1,E2_lag2,E2_lag3,N1_days_since_seen,N2_days_since_seen,N3_days_since_seen,N4_days_since_seen,N5_days_since_seen,E1_days_since_seen,E2_days_since_seen,N1_rolling_unique_10,N1_rolling_unique_25,N1_rolling_unique_50,N2_rolling_unique_10,N2_rolling_unique_25,N2_rolling_unique_50,N3_rolling_unique_10,N3_rolling_unique_25,N3_rolling_unique_50,N4_rolling_unique_10,N4_rolling_unique_25,N4_rolling_unique_50,N5_rolling_unique_10,N5_rolling_unique_25,N5_rolling_unique_50,E1_rolling_unique_10,E1_rolling_unique_25,E1_rolling_unique_50,E2_rolling_unique_10,E2_rolling_unique_25,E2_rolling_unique_50,target_N1,target_N2,target_N3,target_N4,target_N5,target_E1,target_E2
2006,6,2,4,131,41,2,3,7,1,15000000,138.6,35.0,2.0,3.0,5.0,12.0,5.0,20.0,21.0,25.0,23.0,41.0,34.0,34.0,49.0,49.0,50.0,3.0,5.0,1.0,7.0,8.0,5.0,392.0,28.0,189.0,7.0,196.0,21.0,49.0,8.0,12.0,18.0,7.0,17.0,25.0,10.0,21.0,29.0,8.0,18.0,29.0,5.0,13.0,18.0,6.0,6.0,7.0,5.0,7.0,7.0,3.0,12.0,15.0,34.0,39.0,4.0,6.0
2006,6,9,4,103,36,2,2,10,2,25000000,63.0,35.0,7.0,2.0,3.0,8.0,12.0,5.0,27.0,21.0,25.0,41.0,41.0,34.0,48.0,49.0,49.0,1.0,3.0,5.0,6.0,7.0,8.0,21.0,14.0,175.0,21.0,462.0,63.0,7.0,8.0,12.0,18.0,7.0,16.0,25.0,10.0,21.0,29.0,7.0,17.0,28.0,6.0,13.0,19.0,5.0,6.0,7.0,5.0,7.0,7.0,1.0,16.0,26.0,30.0,36.0,3.0,9.0
2006,6,16,4,109,35,4,3,12,0,36000000,93.8,31.5,3.0,7.0,2.0,12.0,8.0,12.0,15.0,27.0,21.0,34.0,41.0,41.0,39.0,48.0,49.0,4.0,1.0,3.0,6.0,6.0,7.0,56.0,168.0,322.0,497.0,567.0,21.0,42.0,7.0,11.0,18.0,7.0,15.0,25.0,10.0,21.0,29.0,7.0,18.0,28.0,7.0,13.0,19.0,5.0,6.0,7.0,5.0,7.0,7.0,9.0,21.0,30.0,43.0,44.0,1.0,9.0
2006,6,23,4,147,35,2,3,10,0,46000000,85.4,14.0,1.0,3.0,7.0,16.0,12.0,8.0,26.0,15.0,27.0,30.0,34.0,41.0,36.0,39.0,48.0,3.0,4.0,1.0,9.0,6.0,6.0,140.0,105.0,140.0,175.0,112.0,21.0,7.0,7.0,11.0,17.0,7.0,15.0,25.0,10.0,21.0,28.0,7.0,18.0,27.0,8.0,12.0,19.0,4.0,6.0,7.0,5.0,7.0,7.0,6.0,15.0,16.0,40.0,43.0,1.0,2.0
2006,6,30,4,120,37,3,2,3,1,58000000,67.2,42.0,9.0,1.0,3.0,21.0,16.0,12.0,30.0,26.0,15.0,43.0,30.0,34.0,44.0,36.0,39.0,1.0,3.0,4.0,9.0,9.0,6.0,273.0,154.0,791.0,154.0,476.0,7.0,735.0,8.0,12.0,17.0,8.0,15.0,25.0,10.0,21.0,28.0,7.0,17.0,27.0,8.0,12.0,20.0,4.0,6.0,7.0,6.0,8.0,8.0,7.0,9.0,18.0,35.0,43.0,5.0,7.0
2006,7,7,4,112,36,1,2,12,0,67000000,54.6,45.5,6.0,9.0,1.0,15.0,21.0,16.0,16.0,30.0,26.0,40.0,43.0,30.0,43.0,44.0,36.0,1.0,1.0,3.0,2.0,9.0,9.0,35.0,217.0,133.0,84.0,7.0,49.0,42.0,8.0,11.0,17.0,8.0,16.0,25.0,10.0,20.0,27.0,7.0,16.0,27.0,7.0,11.0,20.0,4.0,6.0,7.0,6.0,8.0,8.0,1.0,7.0,17.0,31.0,36.0,2.0,8.0
2006,7,14,4,92,35,1,2,10,2,15000000,49.0,35.0,7.0,6.0,9.0,9.0,15.0,21.0,18.0,16.0,30.0,35.0,40.0,43.0,43.0,43.0,44.0,5.0,1.0,1.0,7.0,2.0,9.0,28.0,399.0,77.0,308.0,28.0,91.0,56.0,7.0,11.0,17.0,9.0,17.0,25.0,10.0,20.0,27.0,7.0,17.0,26.0,7.0,11.0,20.0,5.0,6.0,7.0,6.0,8.0,8.0,2.0,4.0,9.0,38.0,50.0,6.0,8.0
2006,7,21,4,103,48,4,2,14,2,25000000,74.2,24.5,1.0,7.0,6.0,7.0,9.0,15.0,17.0,18.0,16.0,31.0,35.0,40.0,36.0,43.0,43.0,2.0,5.0,1.0,8.0,7.0,2.0,56.0,322.0,196.0,224.0,70.0,112.0,7.0,6.0,11.0,17.0,9.0,18.0,25.0,10.0,21.0,27.0,8.0,18.0,26.0,7.0,11.0,20.0,6.0,6.0,7.0,5.0,8.0,8.0,3.0,8.0,12.0,29.0,43.0,6.0,7.0
2006,7,28,4,95,40,2,2,13,1,15000000,57.4,14.0,2.0,1.0,7.0,4.0,7.0,9.0,9.0,17.0,18.0,38.0,31.0,35.0,50.0,36.0,43.0,6.0,2.0,5.0,8.0,8.0,7.0,49.0,56.0,378.0,280.0,21.0,7.0,21.0,6.0,11.0,17.0,8.0,18.0,25.0,10.0,22.0,28.0,9.0,18.0,26.0,7.0,11.0,19.0,6.0,6.0,6.0,5.0,7.0,8.0,1.0,14.0,15.0,26.0,32.0,3.0,7.0
2006,8,4,4,88,31,3,2,10,0,24000000,67.2,28.0,3.0,2.0,1.0,8.0,4.0,7.0,12.0,9.0,17.0,29.0,38.0,31.0,43.0,50.0,36.0,6.0,6.0,2.0,7.0,8.0,8.0,21.0,287.0,56.0,168.0,231.0,49.0,7.0,6.0,11.0,17.0,9.0,18.0,24.0,9.0,21.0,28.0,10.0,17.0,26.0,7.0,12.0,19.0,6.0,6.0,6.0,5.0,7.0,8.0,27.0,28.0,31.0,46.0,47.0,2.0,5.0
2006,9,1,4,130,47,1,2,15,1,15000000,71.4,38.5,10.0,12.0,27.0,28.0,37.0,28.0,40.0,39.0,31.0,47.0,40.0,46.0,48.0,50.0,47.0,6.0,1.0,2.0,8.0,2.0,5.0,35.0,49.0,105.0,154.0,14.0,7.0,70.0,8.0,13.0,18.0,8.0,17.0,24.0,10.0,21.0,30.0,9.0,17.0,26.0,6.0,11.0,18.0,5.0,6.0,6.0,5.0,6.0,8.0,1.0,10.0,12.0,32.0,33.0,1.0,8.0
2006,9,8,4,88,32,3,2,9,1,25000000,47.6,17.5,3.0,10.0,12.0,7.0,28.0,37.0,25.0,40.0,39.0,45.0,47.0,40.0,50.0,48.0,50.0,6.0,6.0,1.0,9.0,8.0,2.0,35.0,133.0,42.0,483.0,133.0,21.0,14.0,7.0,13.0,18.0,8.0,16.0,24.0,9.0,20.0,30.0,10.0,18.0,27.0,7.0,11.0,18.0,5.0,6.0,6.0,5.0,6.0,8.0,6.0,10.0,16.0,26.0,49.0,7.0,9.0
2006,9,15,4,107,43,4,2,16,0,35000000,63.0,28.0,1.0,3.0,10.0,10.0,7.0,28.0,12.0,25.0,40.0,32.0,45.0,47.0,33.0,50.0,48.0,1.0,6.0,6.0,8.0,9.0,8.0,77.0,7.0,77.0,42.0,112.0,399.0,14.0,7.0,12.0,18.0,7.0,16.0,24.0,9.0,19.0,29.0,9.0,18.0,27.0,8.0,11.0,18.0,5.0,7.0,7.0,5.0,6.0,8.0,10.0,29.0,30.0,45.0,49.0,3.0,8.0
2006,9,22,4,163,39,2,4,11,1,47000000,36.4,31.5,6.0,1.0,3.0,10.0,10.0,7.0,16.0,12.0,25.0,26.0,32.0,45.0,49.0,33.0,50.0,7.0,1.0,6.0,9.0,8.0,9.0,28.0,392.0,91.0,21.0,7.0,49.0,14.0,7.0,12.0,18.0,8.0,17.0,25.0,9.0,19.0,29.0,8.0,18.0,27.0,7.0,11.0,18.0,5.0,7.0,7.0,5.0,6.0,8.0,1.0,3.0,6.0,18.0,24.0,5.0,8.0
2006,10,6,4,111,33,2,2,15,1,68000000,138.6,14.0,1.0,10.0,6.0,3.0,29.0,10.0,6.0,30.0,16.0,18.0,45.0,26.0,24.0,49.0,49.0,5.0,3.0,7.0,8.0,8.0,9.0,147.0,224.0,168.0,91.0,231.0,21.0,7.0,7.0,11.0,18.0,8.0,17.0,25.0,10.0,18.0,30.0,8.0,18.0,26.0,8.0,13.0,18.0,6.0,7.0,7.0,5.0,6.0,8.0,2.0,25.0,32.0,38.0,41.0,3.0,5.0
2006,10,13,4,138,39,3,3,8,0,80000000,60.2,17.5,5.0,1.0,10.0,11.0,3.0,29.0,22.0,6.0,30.0,35.0,18.0,45.0,38.0,24.0,49.0,7.0,5.0,3.0,8.0,8.0,8.0,84.0,763.0,490.0,84.0,413.0,21.0,63.0,8.0,11.0,17.0,8.0,18.0,26.0,10.0,19.0,31.0,9.0,17.0,26.0,8.0,13.0,19.0,6.0,7.0,7.0,4.0,6.0,8.0,10.0,19.0,34.0,45.0,47.0,3.0,6.0
2006,10,20,4,155,37,2,3,9,1,95000000,96.6,28.0,2.0,5.0,1.0,25.0,11.0,3.0,32.0,22.0,6.0,38.0,35.0,18.0,41.0,38.0,24.0,3.0,7.0,5.0,5.0,8.0,8.0,28.0,448.0,189.0,28.0,70.0,7.0,133.0,7.0,11.0,16.0,9.0,19.0,26.0,10.0,20.0,30.0,8.0,16.0,26.0,8.0,13.0,19.0,5.0,7.0,7.0,5.0,6.0,8.0,3.0,4.0,8.0,44.0,50.0,7.0,8.0
2006,10,27,4,109,47,4,2,15,1,113000000,79.8,21.0,10.0,2.0,5.0,19.0,25.0,11.0,34.0,32.0,22.0,45.0,38.0,35.0,47.0,41.0,38.0,3.0,3.0,7.0,6.0,5.0,8.0,56.0,98.0,238.0,203.0,56.0,21.0,21.0,6.0,10.0,16.0,9.0,19.0,26.0,10.0,20.0,30.0,8.0,16.0,26.0,8.0,13.0,19.0,5.0,7.0,7.0,4.0,6.0,8.0,11.0,13.0,24.0,44.0,49.0,3.0,9.0
2006,11,3,4,141,38,2,2,12,0,131000000,64.4,31.5,3.0,10.0,2.0,4.0,19.0,25.0,8.0,34.0,32.0,44.0,45.0,38.0,50.0,47.0,41.0,7.0,3.0,3.0,8.0,6.0,5.0,329.0,210.0,259.0,7.0,42.0,14.0,49.0,7.0,11.0,16.0,9.0,19.0,26.0,10.0,20.0,30.0,7.0,16.0,26.0,7.0,13.0,19.0,5.0,7.0,7.0,4.0,6.0,8.0,14.0,21.0,27.0,30.0,36.0,2.0,3.0
2006,11,10,4,128,22,3,3,5,1,152000000,99.4,45.5,11.0,3.0,10.0,13.0,4.0,19.0,24.0,8.0,34.0,44.0,44.0,45.0,49.0,50.0,47.0,3.0,7.0,3.0,9.0,8.0,6.0,378.0,140.0,161.0,147.0,119.0,91.0,280.0,8.0,12.0,17.0,9.0,18.0,26.0,10.0,20.0,30.0,8.0,16.0,26.0,8.0,13.0,19.0,5.0,7.0,7.0,5.0,7.0,8.0,12.0,22.0,32.0,33.0,36.0,2.0,6.0
2006,11,24,4,95,35,2,1,6,0,15000000,68.6,59.5,12.0,14.0,11.0,22.0,21.0,13.0,32.0,27.0,24.0,33.0,30.0,44.0,36.0,36.0,49.0,2.0,2.0,3.0,6.0,3.0,9.0,49.0,119.0,133.0,511.0,469.0,77.0,42.0,8.0,12.0,17.0,10.0,19.0,26.0,9.0,19.0,28.0,8.0,17.0,26.0,8.0,14.0,19.0,5.0,7.0,7.0,5.0,7.0,8.0,4.0,8.0,16.0,37.0,41.0,2.0,5.0
2006,12,1,4,106,37,3,2,7,1,15000000,54.6,10.5,5.0,12.0,14.0,8.0,22.0,21.0,17.0,32.0,27.0,25.0,33.0,30.0,40.0,36.0,36.0,1.0,2.0,2.0,5.0,6.0,3.0,210.0,7.0,77.0,224.0,49.0,14.0,7.0,9.0,13.0,17.0,9.0,18.0,26.0,9.0,19.0,28.0,9.0,17.0,26.0,8.0,13.0,19.0,5.0,6.0,7.0,5.0,7.0,8.0,16.0,17.0,18.0,36.0,47.0,1.0,2.0
2006,12,8,4,134,31,3,2,3,1,27000000,32.2,10.5,4.0,5.0,12.0,8.0,8.0,22.0,16.0,17.0,32.0,37.0,25.0,33.0,41.0,40.0,36.0,2.0,1.0,2.0,5.0,5.0,6.0,238.0,574.0,154.0,819.0,49.0,14.0,112.0,9.0,14.0,16.0,9.0,18.0,26.0,9.0,18.0,27.0,9.0,18.0,27.0,7.0,13.0,18.0,4.0,6.0,7.0,6.0,7.0,8.0,9.0,23.0,35.0,37.0,42.0,3.0,7.0
2006,12,15,4,146,33,1,3,10,0,39000000,161.0,42.0,16.0,4.0,5.0,17.0,8.0,8.0,18.0,16.0,17.0,36.0,37.0,25.0,47.0,41.0,40.0,1.0,2.0,1.0,2.0,5.0,5.0,175.0,301.0,371.0,14.0,357.0,42.0,133.0,10.0,14.0,16.0,9.0,19.0,26.0,9.0,19.0,28.0,8.0,17.0,27.0,7.0,13.0,18.0,4.0,6.0,7.0,7.0,7.0,8.0,9.0,11.0,20.0,38.0,43.0,2.0,3.0
2006,12,22,4,121,34,2,2,5,1,52000000,99.4,10.5,9.0,16.0,4.0,23.0,17.0,8.0,35.0,18.0,16.0,37.0,36.0,37.0,42.0,47.0,41.0,3.0,1.0,2.0,7.0,2.0,5.0,7.0,77.0,385.0,70.0,147.0,21.0,42.0,9.0,14.0,16.0,9.0,18.0,26.0,10.0,20.0,29.0,8.0,17.0,26.0,8.0,13.0,17.0,4.0,6.0,7.0,7.0,7.0,8.0,6.0,9.0,13.0,14.0,35.0,3.0,4.0
2006,12,29,4,77,29,2,1,7,1,67000000,43.4,105.0,9.0,9.0,16.0,11.0,23.0,17.0,20.0,35.0,18.0,38.0,37.0,36.0,43.0,42.0,47.0,2.0,3.0,1.0,3.0,7.0,2.0,105.0,175.0,588.0,357.0,861.0,14.0,315.0,9.0,13.0,15.0,9.0,18.0,26.0,10.0,21.0,29.0,8.0,18.0,27.0,9.0,14.0,17.0,4.0,6.0,7.0,8.0,8.0,8.0,17.0,19.0,29.0,36.0,45.0,5.0,6.0
2007,1,5,4,146,28,1,3,11,1,78000000,63.0,42.0,6.0,9.0,9.0,9.0,11.0,23.0,13.0,20.0,35.0,14.0,38.0,37.0,35.0,43.0,42.0,3.0,2.0,3.0,4.0,3.0,7.0,287.0,77.0,273.0,28.0,371.0,98.0,49.0,9.0,14.0,15.0,9.0,18.0,26.0,10.0,22.0,29.0,8.0,17.0,27.0,9.0,15.0,18.0,4.0,6.0,7.0,7.0,8.0,8.0,8.0,11.0,14.0,19.0,25.0,3.0,5.0
2007,1,19,4,120,37,1,3,6,2,15000000,49.0,24.5,8.0,17.0,6.0,11.0,19.0,9.0,14.0,29.0,13.0,19.0,36.0,14.0,25.0,45.0,35.0,3.0,5.0,3.0,5.0,6.0,4.0,56.0,77.0,70.0,63.0,35.0,28.0,21.0,8.0,15.0,16.0,8.0,18.0,26.0,10.0,22.0,29.0,7.0,17.0,26.0,9.0,16.0,19.0,4.0,6.0,7.0,6.0,8.0,8.0,11.0,15.0,23.0,30.0,38.0,4.0,9.0
2007,1,26,4,117,27,2,2,13,1,15000000,68.6,45.5,5.0,8.0,17.0,13.0,11.0,19.0,27.0,14.0,29.0,33.0,19.0,36.0,42.0,25.0,45.0,2.0,3.0,5.0,4.0,5.0,6.0,84.0,210.0,259.0,77.0,112.0,231.0,84.0,8.0,15.0,16.0,8.0,18.0,25.0,10.0,22.0,28.0,8.0,17.0,25.0,9.0,15.0,19.0,5.0,7.0,7.0,7.0,8.0,8.0,14.0,23.0,27.0,30.0,36.0,1.0,6.0
2007,2,2,4,130,22,3,3,7,1,26000000,15.4,42.0,11.0,5.0,8.0,15.0,13.0,11.0,23.0,27.0,14.0,30.0,33.0,19.0,38.0,42.0,25.0,4.0,2.0,3.0,9.0,4.0,5.0,84.0,49.0,14.0,7.0,77.0,56.0,28.0,9.0,14.0,16.0,8.0,18.0,25.0,9.0,21.0,28.0,7.0,16.0,25.0,9.0,15.0,19.0,5.0,7.0,7.0,7.0,8.0,8.0,14.0,16.0,30.0,36.0,46.0,2.0,8.0
2007,2,9,4,142,32,5,3,10,2,100000000,53.2,63.0,14.0,11.0,5.0,23.0,15.0,13.0,27.0,23.0,27.0,30.0,30.0,33.0,36.0,38.0,42.0,1.0,4.0,2.0,6.0,9.0,4.0,7.0,238.0,140.0,35.0,294.0,21.0,105.0,8.0,14.0,16.0,8.0,18.0,25.0,9.0,20.0,28.0,7.0,15.0,25.0,9.0,16.0,19.0,5.0,7.0,7.0,8.0,8.0,8.0,8.0,19.0,20.0,39.0,50.0,6.0,9.0
2007,2,16,4,136,42,3,2,15,1,15000000,84.0,17.5,14.0,14.0,11.0,16.0,23.0,15.0,30.0,27.0,23.0,36.0,30.0,30.0,46.0,36.0,38.0,2.0,1.0,4.0,8.0,6.0,9.0,35.0,42.0,56.0,378.0,112.0,168.0,21.0,7.0,14.0,16.0,7.0,17.0,25.0,8.0,19.0,28.0,8.0,15.0,25.0,9.0,15.0,19.0,6.0,7.0,7.0,7.0,8.0,8.0,2.0,15.0,18.0,20.0,22.0,2.0,5.0
2007,3,2,4,139,45,4,3,13,1,41000000,100.8,14.0,2.0,8.0,14.0,15.0,19.0,16.0,18.0,20.0,30.0,20.0,39.0,36.0,22.0,50.0,46.0,2.0,6.0,2.0,5.0,9.0,8.0,126.0,21.0,133.0,70.0,189.0,56.0,21.0,8.0,14.0,16.0,7.0,16.0,24.0,9.0,17.0,27.0,8.0,15.0,26.0,10.0,16.0,20.0,6.0,7.0,7.0,5.0,8.0,8.0,2.0,3.0,25.0,43.0,48.0,6.0,9.0
2007,3,9,4,121,46,2,2,15,1,15000000,32.2,21.0,3.0,2.0,8.0,16.0,15.0,19.0,34.0,18.0,20.0,38.0,20.0,39.0,48.0,22.0,50.0,5.0,2.0,6.0,8.0,5.0,9.0,14.0,161.0,189.0,259.0,7.0,21.0,21.0,7.0,14.0,16.0,7.0,15.0,24.0,9.0,18.0,26.0,8.0,15.0,26.0,9.0,16.0,20.0,6.0,7.0,7.0,5.0,8.0,8.0,4.0,14.0,31.0,45.0,49.0,4.0,9.0
2007,3,16,4,143,45,2,3,13,1,27000000,112.0,28.0,2.0,3.0,2.0,3.0,16.0,15.0,25.0,34.0,18.0,43.0,38.0,20.0,48.0,48.0,22.0,6.0,5.0,2.0,9.0,8.0,5.0,105.0,224.0,217.0,147.0,133.0,49.0,7.0,7.0,14.0,16.0,8.0,15.0,24.0,9.0,19.0,26.0,9.0,15.0,26.0,9.0,16.0,20.0,6.0,7.0,7.0,5.0,8.0,8.0,5.0,13.0,17.0,40.0,43.0,1.0,3.0
2007,3,23,4,118,38,1,2,4,0,41000000,67.2,59.5,4.0,2.0,3.0,14.0,3.0,16.0,31.0,25.0,34.0,45.0,43.0,38.0,49.0,48.0,48.0,4.0,6.0,5.0,9.0,9.0,8.0,63.0,63.0,119.0,217.0,91.0,49.0,91.0,7.0,13.0,16.0,7.0,15.0,24.0,9.0,18.0,26.0,9.0,15.0,26.0,9.0,15.0,20.0,5.0,7.0,7.0,6.0,8.0,8.0,9.0,17.0,19.0,41.0,46.0,1.0,8.0
2007,3,30,4,132,37,1,2,9,1,15000000,61.6,17.5,5.0,4.0,2.0,13.0,14.0,3.0,17.0,31.0,25.0,40.0,45.0,43.0,43.0,49.0,48.0,1.0,4.0,6.0,3.0,9.0,9.0,98.0,112.0,441.0,301.0,49.0,7.0,28.0,8.0,13.0,16.0,8.0,15.0,23.0,10.0,18.0,27.0,9.0,15.0,26.0,8.0,15.0,20.0,5.0,7.0,7.0,5.0,8.0,8.0,15.0,23.0,29.0,41.0,48.0,3.0,6.0
2007,4,6,4,156,33,1,3,9,1,27000000,46.2,21.0,9.0,5.0,4.0,17.0,13.0,14.0,19.0,17.0,31.0,41.0,40.0,45.0,46.0,43.0,49.0,1.0,1.0,4.0,8.0,3.0,9.0,469.0,63.0,91.0,7.0,28.0,84.0,63.0,8.0,14.0,17.0,8.0,14.0,23.0,10.0,18.0,27.0,9.0,15.0,26.0,7.0,15.0,20.0,6.0,7.0,7.0,5.0,8.0,8.0,7.0,20.0,25.0,38.0,41.0,3.0,7.0
2007,4,13,4,131,34,2,2,10,0,15000000,71.4,63.0,15.0,9.0,5.0,23.0,17.0,13.0,29.0,19.0,17.0,41.0,41.0,40.0,48.0,46.0,43.0,3.0,1.0,1.0,6.0,8.0,3.0,280.0,336.0,35.0,42.0,133.0,7.0,119.0,9.0,14.0,17.0,9.0,15.0,23.0,9.0,18.0,27.0,8.0,15.0,25.0,7.0,15.0,20.0,6.0,7.0,7.0,6.0,8.0,8.0,23.0,26.0,32.0,41.0,45.0,3.0,7.0
2007,4,27,4,132,37,3,3,3,1,27000000,82.6,45.5,23.0,7.0,15.0,26.0,20.0,23.0,32.0,25.0,29.0,41.0,38.0,41.0,45.0,41.0,48.0,3.0,3.0,3.0,7.0,7.0,6.0,14.0,504.0,84.0,77.0,308.0,28.0,140.0,8.0,15.0,18.0,10.0,16.0,25.0,9.0,16.0,27.0,7.0,14.0,24.0,8.0,16.0,20.0,6.0,6.0,7.0,7.0,8.0,8.0,6.0,17.0,35.0,41.0,45.0,1.0,5.0
2007,5,4,4,144,39,1,3,6,0,39000000,63.0,35.0,7.0,23.0,7.0,18.0,26.0,20.0,27.0,32.0,25.0,36.0,41.0,38.0,44.0,45.0,41.0,1.0,3.0,3.0,2.0,7.0,7.0,126.0,35.0,140.0,14.0,14.0,7.0,70.0,9.0,15.0,18.0,9.0,15.0,24.0,9.0,16.0,27.0,6.0,14.0,24.0,7.0,16.0,20.0,5.0,6.0,7.0,7.0,8.0,8.0,7.0,12.0,26.0,29.0,49.0,2.0,6.0
2007,5,11,4,123,42,2,3,8,2,52000000,60.2,24.5,6.0,7.0,23.0,17.0,18.0,26.0,35.0,27.0,32.0,41.0,36.0,41.0,45.0,44.0,45.0,1.0,1.0,3.0,5.0,2.0,7.0,14.0,336.0,329.0,287.0,56.0,77.0,35.0,8.0,14.0,18.0,9.0,15.0,24.0,9.0,17.0,26.0,7.0,15.0,24.0,7.0,16.0,20.0,5.0,6.0,7.0,7.0,8.0,8.0,26.0,34.0,37.0,39.0,49.0,2.0,6.0
2007,5,25,4,179,25,2,4,15,1,15000000,33.6,45.5,26.0,7.0,6.0,34.0,12.0,17.0,37.0,26.0,35.0,39.0,29.0,41.0,49.0,49.0,45.0,2.0,2.0,1.0,6.0,6.0,5.0,784.0,35.0,49.0,665.0,98.0,210.0,56.0,8.0,16.0,20.0,8.0,15.0,25.0,9.0,17.0,27.0,7.0,15.0,24.0,8.0,15.0,19.0,4.0,7.0,7.0,6.0,8.0,8.0,6.0,22.0,37.0,41.0,42.0,6.0,9.0
2007,6,1,4,148,36,3,3,15,1,15000000,60.2,45.5,25.0,26.0,7.0,26.0,34.0,12.0,29.0,37.0,26.0,49.0,39.0,29.0,50.0,49.0,49.0,7.0,2.0,2.0,8.0,6.0,6.0,28.0,196.0,14.0,28.0,133.0,84.0,77.0,7.0,15.0,20.0,8.0,16.0,25.0,8.0,17.0,27.0,6.0,15.0,24.0,8.0,14.0,19.0,5.0,7.0,7.0,6.0,8.0,8.0,1.0,15.0,17.0,25.0,45.0,2.0,8.0
2007,6,8,4,103,44,0,1,10,2,15000000,79.8,17.5,6.0,25.0,26.0,22.0,26.0,34.0,37.0,29.0,37.0,41.0,49.0,39.0,42.0,50.0,49.0,6.0,7.0,2.0,9.0,8.0,6.0,252.0,105.0,77.0,196.0,35.0,21.0,14.0,7.0,16.0,20.0,9.0,16.0,25.0,8.0,17.0,27.0,7.0,15.0,24.0,7.0,14.0,19.0,5.0,7.0,7.0,6.0,8.0,8.0,5.0,7.0,14.0,21.0,40.0,3.0,8.0
2007,6,15,4,87,35,2,1,11,1,27000000,102.2,31.5,1.0,6.0,25.0,15.0,22.0,26.0,17.0,37.0,29.0,25.0,41.0,49.0,45.0,42.0,50.0,2.0,6.0,7.0,8.0,9.0,8.0,84.0,287.0,154.0,637.0,203.0,56.0,7.0,7.0,16.0,20.0,9.0,17.0,25.0,9.0,17.0,27.0,8.0,16.0,25.0,7.0,15.0,19.0,5.0,7.0,7.0,6.0,8.0,8.0,11.0,16.0,17.0,22.0,34.0,5.0,6.0
2007,6,22,4,100,23,3,1,11,1,15000000,65.8,35.0,5.0,1.0,6.0,7.0,15.0,22.0,14.0,17.0,37.0,21.0,25.0,41.0,40.0,45.0,42.0,3.0,2.0,6.0,8.0,8.0,9.0,147.0,112.0,14.0,420.0,525.0,112.0,35.0,8.0,16.0,20.0,9.0,16.0,25.0,8.0,16.0,27.0,8.0,16.0,26.0,7.0,15.0,20.0,6.0,7.0,7.0,6.0,8.0,8.0,8.0,12.0,28.0,33.0,45.0,1.0,3.0
2007,6,29,4,126,37,3,3,4,0,26000000,134.4,35.0,11.0,5.0,1.0,16.0,7.0,15.0,17.0,14.0,17.0,22.0,21.0,25.0,34.0,40.0,45.0,5.0,3.0,2.0,6.0,8.0,8.0,133.0,49.0,1106.0,161.0,21.0,56.0,98.0,8.0,15.0,20.0,9.0,16.0,25.0,8.0,17.0,28.0,9.0,16.0,25.0,7.0,15.0,20.0,6.0,7.0,7.0,6.0,8.0,8.0,4.0,5.0,19.0,39.0,41.0,8.0,9.0
2007,7,6,4,108,37,1,2,17,1,39000000,63.0,28.0,8.0,11.0,5.0,12.0,16.0,7.0,28.0,17.0,14.0,33.0,22.0,21.0,45.0,34.0,40.0,1.0,5.0,3.0,3.0,6.0,8.0,112.0,413.0,98.0,49.0,84.0,868.0,35.0,9.0,15.0,20.0,9.0,16.0,26.0,8.0,17.0,27.0,8.0,15.0,25.0,7.0,14.0,20.0,7.0,8.0,8.0,5.0,8.0,8.0,9.0,13.0,15.0,31.0,48.0,3.0,6.0
2007,7,13,4,116,39,1,2,9,1,54000000,93.8,17.5,4.0,8.0,11.0,5.0,12.0,16.0,19.0,28.0,17.0,39.0,33.0,22.0,41.0,45.0,34.0,8.0,1.0,5.0,9.0,3.0,6.0,105.0,112.0,343.0,364.0,98.0,28.0,21.0,10.0,15.0,20.0,9.0,16.0,26.0,8.0,18.0,27.0,9.0,16.0,26.0,8.0,14.0,20.0,7.0,8.0,8.0,4.0,7.0,8.0,10.0,21.0,25.0,26.0,50.0,4.0,9.0
2007,7,20,4,132,40,3,2,13,1,15000000,92.4,70.0,9.0,4.0,8.0,13.0,5.0,12.0,15.0,19.0,28.0,31.0,39.0,33.0,48.0,41.0,45.0,3.0,8.0,1.0,6.0,9.0,3.0,273.0,252.0,98.0,308.0,56.0,126.0,14.0,10.0,16.0,20.0,10.0,17.0,26.0,8.0,17.0,27.0,9.0,17.0,26.0,8.0,13.0,19.0,8.0,8.0,8.0,4.0,7.0,8.0,1.0,4.0,21.0,29.0,41.0,7.0,8.0
2007,7,27,4,96,40,1,2,15,1,26000000,32.2,42.0,10.0,9.0,4.0,21.0,13.0,5.0,25.0,15.0,19.0,26.0,31.0,39.0,50.0,48.0,41.0,4.0,3.0,8.0,9.0,6.0,9.0,49.0,273.0,427.0,77.0,21.0,63.0,42.0,9.0,16.0,19.0,10.0,18.0,26.0,9.0,18.0,28.0,10.0,16.0,25.0,7.0,12.0,19.0,8.0,8.0,8.0,4.0,7.0,8.0,10.0,30.0,33.0,37.0,41.0,1.0,8.0
